구분,상품명,ISBN13,저자,출판사,출간일
경제경영,주식 투자 책: 비기너편,9791192445922.0,최광자 지음,경이로움,20241115
경제경영,처음부터 배우는 부동산 경매투자,9791140714285.0,엠제이(장재호) 지음,길벗,20241122
경제경영,생각에 관한 생각,9788934981213.0,"대니얼 카너먼 지음, 이창신 옮김",김영사,20180330
경제경영,K-배터리 30년 전쟁,9788901289854.0,이지훈 지음,리더스북,20241110
경제경영,월 50만 원으로 8억 만드는 배당머신,9791160643251.0,평온.김지형 지음,이나우스북스,20241118
경제경영,"AI 시대, 인간과 일",9788934978138.0,"토머스 대븐포트.줄리아 커비 지음, 강미경 옮김",김영사,20170612
경제경영,보도 섀퍼의 돈,9788919205013.0,"보도 섀퍼 지음, 이병서 옮김",에포케,20110517
경제경영,된다! 하루 만에 끝내는 챗GPT 활용법,9791163036234.0,프롬프트 크리에이터 지음,이지스퍼블리싱,20240729
경제경영,두 개의 인도,9791193166642.0,"아쇼카 모디 지음, 최준영 옮김, 이광수 감수",생각의힘,20240925
경제경영,마법의 연금 굴리기,9788998342784.0,김성일 지음,에이지21,20231018
경제경영,미국주식 처음공부,9791193394151.0,수미숨(상의민).애나정 지음,이레미디어,20240205
경제경영,사모펀드 투자와 경영의 비밀,9791193239162.0,김태엽 지음,세이코리아,20241025
경제경영,초고령사회 일본 은퇴자가 사는 법,9791193528396.0,김웅철 지음,부키,20241120
경제경영,에디토리얼 씽킹,9791198340924.0,최혜진 지음,터틀넥프레스,20231222
경제경영,인센티브 이코노미,9788934934868.0,"유리 그니지 지음, 안기순 옮김",김영사,20240926
경제경영,급진 거북이,9791199019201.0,윤정구 지음,잉걸북스,20241204
경제경영,비트코인이란 무엇인가,9791190872577.0,"사토시 나카모토 지음, 고피디 옮김",레드스톤,20241024
경제경영,퍼스널 MBA,9788997743605.0,"조쉬 카우프만 지음, 박상진.이상호 옮김",진성북스,20240125
경제경영,디자인이 한눈에 보이는 책방도감,9791193217702.0,"건축지식 편집부 지음, 정지영 옮김",현익출판,20240927
경제경영,비싸도 불티나게 팔리는 이유,9791198272331.0,"가와카미 데쓰야 지음, 서지원 옮김",모노하우스,20241107
경제경영,넥스트 빌리언 달러,9788935213788.0,정두희 지음,청림출판,20220420
경제경영,룩 어게인: 변화를 만드는 힘,9788947549837.0,"캐스 선스타인.탈리 샤롯 지음, 이경식 옮김",한국경제신문,20241120
경제경영,마케팅 설계자,9791155815656.0,"러셀 브런슨 지음, 이경식 옮김",윌북,20221230
경제경영,월급쟁이 부자로 은퇴하라 (10만 부 돌파 기념 증보판),9788925578156.0,너나위 지음,알에이치코리아(RHK),20220620
경제경영,원칙으로 수익 내는 단타의 기술,9791140710027.0,원정연(만쥬) 지음,길벗,20240531
경제경영,진짜 하루만에 이해하는 반도체 산업,9791191590128.0,박진성 지음,T.W.I.G(티더블유아이지)(주),20230206
경제경영,"비트코인, 그리고 달러의 지정학",9791198252401.0,오태민 지음,(주)거인의정원,20230415
경제경영,월 300만원 버는 주식 투자 공식,9791198564184.0,진서빈 지음,이든하우스,20241016
경제경영,"무조건 1,000만 원 벌고 시작하는 초수익 부동산 경매의 기술",9791157847303.0,유근용.양진노 지음,한빛비즈,20240329
경제경영,인공지능이 다 해주는 브루 Vrew 영상 편집,9791198673015.0,"지현이(디지털거북이) 지음, 브루 개발팀 감수",시프트,20241010
경제경영,"AI 에이전트 시대, 경제의 주인이 바뀐다",9791198579980.0,강정수 지음,더스퀘어,20241125
경제경영,원칙 Principles (한정판 필사노트 에디션),9791157842636.0,"레이 달리오 지음, 고영태 옮김",한빛비즈,20180605
경제경영,경제기사 궁금증 300문 300답,9791191183214.0,곽해선 지음,혜다,20230210
경제경영,매직 스플릿,9791192445830.0,박성현 지음,경이로움,20240820
경제경영,부동산 트렌드 2025,9791189328832.0,김경민 외 지음,와이즈맵,20240930
경제경영,이코노미스트 2025 세계대전망,9788947549882.0,영국 이코노미스트 지음,한국경제신문,20241210
경제경영,사장학개론,9791188331888.0,김승호 지음,스노우폭스북스,20230419
경제경영,현명한 투자자,9788957821305.0,"벤저민 그레이엄 지음, 이건 옮김, 신진오 감수",국일증권경제연구소,20200526
경제경영,"칩 워, 누가 반도체 전쟁의 최후 승자가 될 것인가",9788960519831.0,"크리스 밀러 지음, 노정태 옮김",부키,20230519
경제경영,도넛 경제학,9788956253749.0,"케이트 레이워스 지음, 홍기빈 옮김",학고재,20180912
경제경영,도널드 트럼프,9791192488875.0,"도널드 트럼프 지음, 권기대 옮김",베가북스,20240808
경제경영,페이머스 : 당신의 브랜드는 좀 더 유명해질 수 있습니다,9791198184924.0,김유진 지음,도서담,20240912
경제경영,천만국가,9791187650102.0,우석훈 지음,레디앙,20241125
경제경영,시장의 마법사들,9788991998186.0,"잭 슈웨거 지음, 임기홍 옮김",이레미디어,20080710
경제경영,이 책은 돈에 관한 동기부여 이야기,9791187875437.0,곽지현(절약의 달인 자취린이) 지음,생각지도,20241031
경제경영,Z세대 트렌드 2025,9791171712861.0,대학내일20대연구소 지음,위즈덤하우스,20241016
경제경영,잘 읽히는 보고서 문장의 비밀,9791169212823.0,임영균 지음,한빛미디어,20240822
경제경영,"서른 살, 경제 공부",9788960306400.0,"손희애 저자, 홍춘욱 감수",황금부엉이,20241127
경제경영,AI 2025,9791193674185.0,김덕진 지음,스마트북스,20241129
경제경영,MK에디션 대예측 2025,9791164847358.0,매경이코노미 엮음,매일경제신문사,20241115
경제경영,제가 좀 팝니다,9791140714278.0,진민우 지음,길벗,20241118
경제경영,돈은 좋지만 재테크는 겁나는 너에게,9788960306134.0,뿅글이 지음,황금부엉이,20230201
경제경영,위대한 기업에 투자하라,9788991378025.0,"필립 피셔 지음, 박정태 옮김",굿모닝북스,20050610
경제경영,보랏빛 소가 온다,9791165347680.0,"세스 고딘 지음, 이주형.남수영 옮김",쌤앤파커스,20230712
경제경영,성장이 멈춘 시대의 투자법,9788965966425.0,김경록 지음,흐름출판,20240819
경제경영,비트코인 폭발적 상승에 올라타라,9791193869024.0,강환국 지음,거인의정원,20240401
경제경영,가장 완벽한 세금 절세의 기술,9791194353003.0,염지훈.최승혁 지음,이든하우스,20241009
경제경영,AI 영화 제작,9791140711352.0,민지영 외 지음,길벗,20241104
경제경영,밈코인 사용설명서,9791198944238.0,김가영 지음,여의도책방,20241114
경제경영,부자의 그릇 (블랙 에디션),9791130633619.0,"이즈미 마사토 지음, 김윤수 옮김",다산북스,20201214
경제경영,컨셉 수업,9788925575438.0,"호소다 다카히로 지음, 지소연.권희주 옮김",알에이치코리아(RHK),20240124
경제경영,경매 권리분석 이렇게 쉬웠어?,9791187799078.0,"박희철 지음, 송희창 감수",지혜로,20190115
경제경영,브라질에 비가 내리면 스타벅스 주식을 사라,9791188754588.0,"피터 나바로 지음, 이창식 옮김, 윤지호 감수",에프엔미디어,20220425
경제경영,물어보기 부끄러워 묻지 못한 부동산 상식,9788955336429.0,이찬종.서지원 지음,새로운제안,20230510
경제경영,피벗의 시대 2025년 경제전망,9791198564191.0,김광석 지음,이든하우스,20240930
경제경영,미국주식 무작정 따라하기,9791140709137.0,장우석.이항영 지음,길벗,20240430
경제경영,AI 영상 제작,9791140709502.0,민지영 외 지음,길벗,20240628
경제경영,일의 80%를 줄이는 방법,9791172540234.0,"이다 요시히로 지음, 최현영 옮김",푸른숲,20240919
경제경영,AI로 브랜딩하다,9791164845804.0,서지영.임승철 지음,매일경제신문사,20230616
경제경영,AGI의 시대,9791169213059.0,한상기 지음,한빛미디어,20241129
경제경영,21가지 교훈,9791198510327.0,"비트코이너 지지 지음, 포우 팀 옮김",논스랩,20240201
경제경영,하루 30분! 월 100만원 버는 블로그 만들기,9788960306394.0,엄채연(아나의디노) 지음,황금부엉이,20241122
경제경영,초간단 재무제표 : 입문,9791198702999.0,"카나가와 아키노리 지음, 김종원 감수",도서출판 더북,20241115
경제경영,넛지 : 파이널 에디션,9788901260679.0,"리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수",리더스북,20220620
경제경영,부의 인문학 (20만부 기념 개정증보판),9791196851200.0,우석(브라운스톤) 지음,오픈마인드,20220321
경제경영,모든 주식을 소유하라,9791188096923.0,"존 보글 지음, 이은주 옮김",비즈니스맵,20190408
경제경영,돈을 이기는 법,9788965701415.0,성필규 지음,쌤앤파커스,20130419
경제경영,워런 버핏 바이블,9791188754007.0,"워런 버핏.리처드 코너스 지음, 이건 옮김, 신진오 감수",에프엔미디어,20171215
경제경영,제리 카플란 생성형 AI는 어떤 미래를 만드는가,9791193712375.0,"제리 카플란 지음, 정미진 옮김",한즈미디어(한스미디어),20240620
경제경영,심리투자 불변의 법칙,9791165217761.0,"마크 더글러스 지음, 이진원 옮김",더퀘스트,20211210
경제경영,컬처 코드,9788901062792.0,"클로테르 라파이유 지음, 김상철 외 옮김",리더스북,20070115
경제경영,AI 디자인,9791140710881.0,신호진.강경희.최종수 지음,길벗,20240913
경제경영,무조건 쿠팡에서 팔아라 그래야 산다,9791185455358.0,하지혜.오대장 지음,우리네삶,20241025
경제경영,1%를 읽는 힘,9791158512767.0,메르 지음,토네이도,20230830
경제경영,무기가 되는 스토리,9791155811856.0,"도널드 밀러 지음, 이지연 옮김",윌북,20180930
경제경영,유목민의 투자의 정석,9788901279282.0,유목민 지음,리더스북,20240117
경제경영,이웃집 백만장자 (골드 리커버 에디션),9788972773627.0,"토머스 J. 스탠리.윌리엄 D. 댄코 지음, 홍정희 옮김",리드리드출판(한국능률협회),20220610
경제경영,초수익 성장주 투자,9791191328790.0,"마크 미너비니 지음, 김태훈 옮김, 김대현 감수",이레미디어,20230317
경제경영,투자에 대한 생각,9788962604658.0,"하워드 막스 지음, 김경미 옮김",비즈니스맵,20120921
경제경영,인공지능은 나의 읽기-쓰기를 어떻게 바꿀까,9791167700988.0,김성우 지음,유유,20240804
경제경영,나의 첫 ETF 포트폴리오,9791158512415.0,송민섭(수페TV) 지음,토네이도,20220504
경제경영,100배 주식,9791196159023.0,"크리스토퍼 마이어 지음, 송선재 옮김",워터베어프레스,20190702
경제경영,라오어의 미국주식 밸류 리밸런싱,9791169252218.0,라오어 지음,알키,20220829
경제경영,황금별의 미국 주식 배당 ETF 투자 습관,9791193639184.0,황금별 지음,좋은습관연구소,20240812
경제경영,제국의 설계자,9791194278030.0,"크리스토퍼 마이클 우드 지음, 플랫폼 9와 3/4 옮김",파이퍼프레스,20241104
경제경영,통의보감,9791188209651.0,최은식 지음,리딩앤리딩,20240122
경제경영,고잉 인피니트,9788927813224.0,"마이클 루이스 지음, 박홍경 옮김",중앙books(중앙북스),20240725
경제경영,자유무역이라는 환상,9791192667560.0,"로버트 라이트하이저 지음, 이현정 옮김",마르코폴로,20240728
경제경영,곽수종 박사의 경제대예측 2025-2029,9791160021516.0,곽수종 지음,메이트북스,20241001
경제경영,테슬라 리부트,9788947549806.0,백수전 지음,한국경제신문,20241030
경제경영,프롬프트 엔지니어링의 비밀,9791140711406.0,"길버트 미즈라히 지음, 김진호 옮김",길벗,20241030
경제경영,맛있어도 문닫는 가게 맛없어도 줄서는 가게,9788955336603.0,배문진 지음,새로운제안,20241118
경제경영,단순한 전략이 이긴다,9791166571725.0,"펠릭스 오베르홀저지 지음, 조용빈 옮김",센시오,20241111
경제경영,경제적 공포,9788980380114.0,"비비안느 포레스테 지음, 김주경 옮김",동문선,19970501
경제경영,데이터를 읽는 사람은 언제나 강하다,9791193228029.0,"노무라종합연구소 데이터사이언스랩 외 지음, 전선영 옮김",머스트리드북,20241115
경제경영,한 권으로 끝내는 AI 비즈니스 모델,9788935213177.0,정두희 지음,청림출판,20200630
경제경영,세계 정세가 한눈에 읽히는 부의 지정학,9791162543979.0,이재준 지음,비즈니스북스,20241129
경제경영,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,9791171171989.0,송민섭(수페TV) 지음,21세기북스,20231206
경제경영,왜 일하는가,9791130637037.0,"이나모리 가즈오 지음, 김윤경 옮김",다산북스,20210412
경제경영,주식투자 최적의 타이밍을 잡는 법,9791191228366.0,"스탠 와인스타인 지음, 우승택 옮김",플로우,20201207
경제경영,무조건 팔리는 심리 마케팅 기술 100,9791157688715.0,"사카이 도시오 지음, 최지현 옮김",동양북스(동양문고),20230426
경제경영,히든 포텐셜,9788947549363.0,"애덤 그랜트 지음, 홍지수 옮김",한국경제신문,20240125
경제경영,AI 사피엔스,9791165349707.0,최재붕 지음,쌤앤파커스,20240601
경제경영,채권투자 처음공부,9791191328868.0,포프리라이프(석동민) 지음,이레미디어,20230505
경제경영,볼린저 밴드 투자기법,9791188279807.0,"존 볼린저 지음, 신가을 옮김, 김정환 감수",이레미디어,20210126
경제경영,챗봇 2025,9791193674123.0,김덕진.서승완 지음,스마트북스,20240607
경제경영,더 골 1 The Goal,9791157685301.0,"엘리 골드렛 지음, 강승덕.김일운.김효 옮김",동양북스(동양문고),20190830
경제경영,머니코치 최준호의 네이버 3대장 마케팅,9791169212922.0,최준호 지음,한빛미디어,20241029
